sku_id,warehouse_id,snapshot_date,lot_number,supplier_notes,qty_on_hand,qty_reserved,unit_cost,lead_time_days,reorder_point,turnover_rate
SKU-00102,WH-003,2026-04-24 19:39:49.269779,LOT-1049,,3221.0,138,464.01,84,413,4.235908056694234
SKU-00365,WH-004,2026-04-23 19:39:49.269780,LOT-7152,,2416.0,417,104.6,25,445,6.118785926083019
SKU-00452,WH-019,2026-04-24 19:39:49.269782,LOT-3760,,2503.0,287,607.48,89,108,2.966338087718171
SKU-00494,WH-016,2026-04-23 19:39:49.269783,,ok,2539.0,238,714.29,67,235,3.7319302338418363
SKU-00254,WH-001,2026-04-24 19:39:49.269785,LOT-3306,,3056.0,225,740.14,20,282,1.7302057810306306
SKU-00310,WH-010,2026-04-23 19:39:49.269786,LOT-5277,,1597.0,223,50.35,89,103,4.204224746643453
SKU-00304,WH-006,2026-04-23 19:39:49.269788,LOT-8390,,982.0,434,348.2,75,195,4.00110433181587
SKU-00190,WH-011,2026-04-23 19:39:49.269789,,,4001.0,276,484.73,32,354,3.933241694676099
SKU-00165,WH-013,2026-04-22 19:39:49.269791,LOT-3770,ok,3697.0,441,363.72,79,181,4.237941923768396
SKU-00037,WH-011,2026-04-23 19:39:49.269793,LOT-3983,,4651.0,421,530.0,63,204,3.1833336950447864
SKU-00019,WH-010,2026-04-24 19:39:49.269794,LOT-8116,,3514.0,138,409.24,2,113,5.2503985647567495
SKU-00167,WH-014,2026-04-23 19:39:49.269795,LOT-6095,,2135.0,473,91.06,69,328,4.233101450828778
SKU-00185,WH-015,2026-04-22 19:39:49.269797,,,4422.0,168,127.09,79,64,4.109106489888305
SKU-00263,WH-004,2026-04-24 19:39:49.269799,LOT-4852,,4564.0,267,514.75,73,181,2.8912115606320885
SKU-00486,WH-014,2026-04-24 19:39:49.269800,LOT-3116,,3282.0,466,641.54,41,482,3.2749110551751057
SKU-00441,WH-011,2026-04-22 19:39:49.269801,,,698.0,478,17.76,54,201,3.3750088692268987
SKU-00098,WH-009,2026-04-24 19:39:49.269803,,ok,4495.0,72,276.65,68,391,5.068270835831306
SKU-00257,WH-006,2026-04-22 19:39:49.269804,LOT-9242,ok,3374.0,391,181.68,37,285,7.813660650959907
SKU-00279,WH-012,2026-04-23 19:39:49.269806,LOT-3411,ok,1274.0,261,756.82,36,136,4.7884354758036185
SKU-00493,WH-020,2026-04-22 19:39:49.269807,LOT-8932,,1537.0,388,267.7,53,281,5.439087449583833
SKU-00203,WH-010,2026-04-22 19:39:49.269808,LOT-6189,,597.0,434,362.44,2,265,5.527185007029499
SKU-00185,WH-002,2026-04-22 19:39:49.269810,LOT-3245,,529.0,472,586.62,9,497,2.547183524530266
SKU-00381,WH-005,2026-04-22 19:39:49.269811,,,1919.0,51,98.07,77,480,5.880287940774732
SKU-00001,WH-019,2026-04-23 19:39:49.269813,,,3085.0,70,232.02,87,292,4.802561502615079
SKU-00049,WH-017,2026-04-24 19:39:49.269814,LOT-8645,ok,3043.0,333,720.01,40,470,5.784330938183568
SKU-00315,WH-002,2026-04-22 19:39:49.269816,LOT-5135,ok,2717.0,24,518.0,14,321,3.2681212484137294
SKU-00167,WH-017,2026-04-24 19:39:49.269817,LOT-2908,,2985.0,307,396.45,11,93,4.828060303476073
SKU-00110,WH-003,2026-04-23 19:39:49.269819,LOT-2012,,2836.0,59,515.91,20,435,5.332252923230565
SKU-00414,WH-007,2026-04-24 19:39:49.269820,,,3122.0,355,510.67,35,379,4.393365754376261
SKU-00122,WH-019,2026-04-23 19:39:49.269822,,,3687.0,283,200.45,54,53,3.1157551428481556
SKU-00014,WH-013,2026-04-24 19:39:49.269823,,,4337.0,461,759.5,26,55,2.4060622379029497
SKU-00009,WH-013,2026-04-22 19:39:49.269825,LOT-8677,ok,2378.0,429,274.97,49,473,5.347287886328558
SKU-00455,WH-005,2026-04-23 19:39:49.269826,,,3104.0,159,334.92,61,191,5.192043379925534
SKU-00266,WH-007,2026-04-22 19:39:49.269828,,,1904.0,25,93.65,6,200,3.6676680108293387
SKU-00007,WH-002,2026-04-24 19:39:49.269829,LOT-2111,,4197.0,286,421.95,51,306,5.474134909951697
SKU-00124,WH-012,2026-04-23 19:39:49.269830,LOT-2790,,3706.0,254,485.81,50,421,3.8272313333376693
SKU-00165,WH-010,2026-04-23 19:39:49.269832,,,853.0,209,404.95,64,301,3.3119391453406166
SKU-00498,WH-004,2026-04-22 19:39:49.269833,LOT-7600,ok,3617.0,313,607.66,60,316,5.004101063771339
SKU-00270,WH-006,2026-04-22 19:39:49.269835,LOT-2769,,638.0,348,272.78,87,78,2.4084306399124076
SKU-00418,WH-002,2026-04-23 19:39:49.269836,,,2634.0,304,478.92,43,433,4.742329679682549
SKU-00225,WH-002,2026-04-22 19:39:49.269838,,,4364.0,476,176.72,22,127,2.462271479805183
SKU-00361,WH-001,2026-04-23 19:39:49.269839,LOT-8725,ok,3099.0,145,753.49,52,222,3.092718033312336
SKU-00019,WH-007,2026-04-22 19:39:49.269841,LOT-9099,,279.0,256,596.52,16,311,4.0318307233271815
SKU-00177,WH-006,2026-04-22 19:39:49.269842,LOT-9372,,2542.0,120,202.02,11,434,5.336506000141625
SKU-00231,WH-004,2026-04-22 19:39:49.269843,LOT-7077,,4039.0,337,77.38,60,281,2.038906880699939
SKU-00036,WH-004,2026-04-23 19:39:49.269845,LOT-7914,ok,3130.0,11,137.96,80,469,5.370770265922742
SKU-00133,WH-019,2026-04-24 19:39:49.269846,LOT-6207,,4397.0,308,123.99,51,137,5.915714406565296
SKU-00335,WH-009,2026-04-22 19:39:49.269848,LOT-8992,,1997.0,79,567.29,89,184,4.785672456059157
SKU-00343,WH-011,2026-04-23 19:39:49.269849,,,2495.0,2,12.35,50,384,4.282125540448282
SKU-00012,WH-018,2026-04-22 19:39:49.269851,LOT-5840,,4069.0,6,213.41,55,329,4.463815590313532
SKU-00133,WH-020,2026-04-24 19:39:49.269852,LOT-3734,,3143.0,327,324.57,57,155,2.7709738071456598
SKU-00221,WH-008,2026-04-24 19:39:49.269854,LOT-5973,,3534.0,244,27.46,49,143,4.432400519427946
SKU-00137,WH-016,2026-04-23 19:39:49.269855,LOT-2932,,1272.0,288,205.2,24,208,4.865588725954964
SKU-00027,WH-008,2026-04-22 19:39:49.269856,LOT-4981,,3564.0,331,626.38,63,346,8.900854150824767
SKU-00020,WH-006,2026-04-24 19:39:49.269858,,ok,1985.0,87,682.49,48,384,6.036583344457721
SKU-00280,WH-003,2026-04-24 19:39:49.269860,LOT-4031,,4905.0,305,375.02,79,468,4.296287414622502
SKU-00184,WH-007,2026-04-23 19:39:49.269861,LOT-1727,ok,2193.0,233,572.35,13,358,3.29372913805671
SKU-00280,WH-020,2026-04-22 19:39:49.269862,LOT-4655,,2522.0,359,676.27,17,341,4.902968617505817
SKU-00354,WH-004,2026-04-24 19:39:49.269864,,ok,58.0,249,69.7,57,202,4.425919797700905
SKU-00266,WH-003,2026-04-22 19:39:49.269865,,ok,4752.0,41,648.67,45,380,4.9326594460637665
SKU-00279,WH-006,2026-04-23 19:39:49.269867,LOT-8940,,791.0,74,671.32,36,316,3.2469042031498763
SKU-00358,WH-007,2026-04-22 19:39:49.269868,,,1981.0,283,573.89,37,444,2.497046841049704
SKU-00092,WH-008,2026-04-22 19:39:49.269870,LOT-2881,,1765.0,7,330.12,59,94,4.960112671109336
SKU-00115,WH-019,2026-04-22 19:39:49.269871,LOT-6914,ok,4549.0,101,414.87,15,355,3.9084531868975514
SKU-00364,WH-019,2026-04-24 19:39:49.269873,LOT-4242,ok,3237.0,460,127.72,43,170,4.4735378776177335
SKU-00122,WH-010,2026-04-23 19:39:49.269874,,,2829.0,322,601.89,37,163,3.194516232818482
SKU-00437,WH-018,2026-04-23 19:39:49.269876,LOT-9443,,3429.0,414,576.37,51,54,5.807311420797925
SKU-00209,WH-007,2026-04-23 19:39:49.269877,,ok,2850.0,403,500.2,79,347,2.9523976293081224
SKU-00041,WH-008,2026-04-22 19:39:49.269879,LOT-9588,,2026.0,401,666.56,4,165,5.503729406037374
SKU-00352,WH-015,2026-04-23 19:39:49.269880,,ok,4372.0,318,70.74,11,467,4.4164189371979035
SKU-00213,WH-018,2026-04-23 19:39:49.269881,LOT-7743,ok,2671.0,274,423.84,43,272,4.208768549429766
SKU-00059,WH-001,2026-04-22 19:39:49.269883,LOT-9887,,4772.0,197,257.28,17,375,4.693772000438887
SKU-00107,WH-012,2026-04-23 19:39:49.269885,LOT-5478,,319.0,338,478.2,50,258,4.234438148288346
SKU-00443,WH-007,2026-04-23 19:39:49.269886,,ok,997.0,193,13.43,58,170,4.119852571159743
SKU-00230,WH-008,2026-04-23 19:39:49.269887,LOT-1343,,,321,231.97,87,353,4.452530806489813
SKU-00127,WH-012,2026-04-24 19:39:49.269889,,,649.0,279,73.91,19,454,3.893706856080925
SKU-00272,WH-011,2026-04-24 19:39:49.269891,LOT-7454,ok,1187.0,157,352.54,16,334,4.861796216171616
SKU-00064,WH-020,2026-04-23 19:39:49.269892,LOT-4248,,3885.0,446,738.85,16,466,6.041748464328613
SKU-00196,WH-009,2026-04-24 19:39:49.269893,LOT-9323,,1556.0,469,41.33,67,185,7.530201604929806
SKU-00300,WH-020,2026-04-22 19:39:49.269895,LOT-6374,ok,1791.0,328,736.42,83,156,5.698732114458329
SKU-00479,WH-014,2026-04-23 19:39:49.269897,LOT-5848,ok,580.0,189,560.55,28,118,5.3073905850894185
SKU-00138,WH-013,2026-04-23 19:39:49.269898,LOT-2525,,690.0,49,706.85,40,215,2.002717019303956
SKU-00414,WH-011,2026-04-23 19:39:49.269899,LOT-8004,,4428.0,367,635.03,88,477,4.3131510691553805
SKU-00205,WH-007,2026-04-22 19:39:49.269901,,,1154.0,392,344.33,20,100,3.6818536809084206
SKU-00446,WH-012,2026-04-22 19:39:49.269902,LOT-7623,,268.0,298,360.13,5,318,2.659613283937409
SKU-00031,WH-012,2026-04-23 19:39:49.269904,LOT-3992,,1742.0,26,18.08,46,467,5.7343695303885385
SKU-00069,WH-003,2026-04-23 19:39:49.269905,,ok,1949.0,428,404.45,50,298,2.5093394681179513
SKU-00233,WH-019,2026-04-22 19:39:49.269907,LOT-5472,,3864.0,186,405.08,6,310,3.512329469441493
SKU-00395,WH-018,2026-04-23 19:39:49.269908,LOT-3430,,1502.0,36,608.26,52,385,2.4007515413338187
SKU-00152,WH-014,2026-04-22 19:39:49.269910,LOT-4887,,,188,457.73,21,196,4.330857183937756
SKU-00060,WH-014,2026-04-24 19:39:49.269911,LOT-6639,,4881.0,253,231.14,13,329,5.864109208684344
SKU-00085,WH-003,2026-04-23 19:39:49.269912,LOT-9253,ok,2533.0,311,185.4,51,172,3.031442713898148
SKU-00145,WH-012,2026-04-24 19:39:49.269914,LOT-3714,ok,1892.0,485,619.6,77,456,3.86097667548521
SKU-00194,WH-020,2026-04-23 19:39:49.269915,LOT-7590,ok,,418,407.59,17,304,5.461218597332739
SKU-00288,WH-003,2026-04-23 19:39:49.269917,LOT-6851,ok,1219.0,106,84.81,14,231,6.009496860830309
SKU-00386,WH-019,2026-04-22 19:39:49.269918,LOT-4211,ok,3493.0,138,640.14,83,486,4.519528176224504
SKU-00065,WH-008,2026-04-24 19:39:49.269920,LOT-8984,,,491,319.66,72,272,3.011893049468879
SKU-00382,WH-005,2026-04-22 19:39:49.269921,LOT-7323,ok,4816.0,317,226.15,22,259,4.115452337355107
SKU-00494,WH-019,2026-04-22 19:39:49.269922,,,3231.0,417,95.47,26,160,3.9880902710780344
SKU-00181,WH-014,2026-04-23 19:39:49.269924,LOT-4389,ok,1784.0,289,159.07,26,491,3.771807352298752
SKU-00103,WH-017,2026-04-24 19:39:49.269926,LOT-3814,,1851.0,163,46.53,39,347,2.9143336972795564
SKU-00488,WH-018,2026-04-22 19:39:49.269927,LOT-7847,,4614.0,304,578.29,63,383,5.35983631703885
SKU-00456,WH-001,2026-04-24 19:39:49.269928,LOT-6536,,1840.0,402,495.21,70,454,4.08317156008817
SKU-00063,WH-005,2026-04-22 19:39:49.269930,LOT-7318,,4423.0,9,770.71,78,367,2.3118136345421836
SKU-00423,WH-005,2026-04-22 19:39:49.269931,,,,49,137.18,89,480,5.1891256465190985
SKU-00428,WH-019,2026-04-24 19:39:49.269933,,,1741.0,255,248.86,8,119,6.506313557433914
SKU-00152,WH-011,2026-04-23 19:39:49.269934,,,2426.0,493,513.3,59,260,4.8315118303679165
SKU-00490,WH-004,2026-04-23 19:39:49.269936,,,1041.0,468,446.64,50,137,3.2687716193352956
SKU-00096,WH-014,2026-04-22 19:39:49.269937,LOT-4925,ok,3299.0,191,437.96,80,190,7.03404666097922
SKU-00287,WH-008,2026-04-22 19:39:49.269938,LOT-7533,,1650.0,123,78.9,66,382,4.465546364411785
SKU-00352,WH-012,2026-04-22 19:39:49.269940,,,1054.0,181,21.49,74,296,5.423341410832988
SKU-00031,WH-019,2026-04-24 19:39:49.269942,LOT-6580,,4577.0,392,578.89,77,124,4.029535581586747
SKU-00460,WH-006,2026-04-22 19:39:49.269943,LOT-7570,,2845.0,350,567.54,72,367,3.7151253272769527
SKU-00461,WH-019,2026-04-22 19:39:49.269944,,,2127.0,360,27.69,8,297,5.374374172535622
SKU-00189,WH-015,2026-04-22 19:39:49.269946,LOT-6065,ok,685.0,329,665.67,56,212,3.336057462372726
SKU-00219,WH-001,2026-04-24 19:39:49.269947,LOT-2083,,2491.0,492,614.55,89,280,3.9768944720346733
SKU-00185,WH-008,2026-04-22 19:39:49.269949,LOT-6270,,283.0,442,177.63,42,400,4.3553132238432894
SKU-00086,WH-018,2026-04-23 19:39:49.269950,,,,158,455.16,9,375,6.021135779424731
SKU-00443,WH-018,2026-04-24 19:39:49.269952,LOT-1221,,529.0,390,213.96,5,135,2.8093546130547384
SKU-00446,WH-014,2026-04-23 19:39:49.269953,,,1141.0,426,668.11,72,297,5.772493265092965
SKU-00287,WH-014,2026-04-23 19:39:49.269954,LOT-4238,,4826.0,459,143.58,76,216,5.426513907647942
SKU-00214,WH-018,2026-04-22 19:39:49.269956,,,4631.0,138,665.1,14,148,5.2025414660631
SKU-00339,WH-003,2026-04-24 19:39:49.269957,LOT-1726,,2581.0,183,528.3,86,478,5.337386375885757
SKU-00250,WH-010,2026-04-24 19:39:49.269959,LOT-8197,,,229,152.47,55,401,3.14303765412067
SKU-00377,WH-008,2026-04-23 19:39:49.269960,,,2244.0,255,693.09,30,444,2.8142561161636297
SKU-00286,WH-020,2026-04-23 19:39:49.269962,LOT-4302,,1481.0,241,664.34,31,402,2.3186365099488704
SKU-00088,WH-016,2026-04-22 19:39:49.269963,,ok,3349.0,461,510.2,21,407,4.028450726305132
SKU-00454,WH-015,2026-04-24 19:39:49.269964,,,3500.0,351,401.71,31,67,4.861813266304626
SKU-00214,WH-002,2026-04-22 19:39:49.269966,LOT-1289,,2032.0,203,505.06,11,497,3.309186660281629
SKU-00252,WH-016,2026-04-24 19:39:49.269967,LOT-8926,,3433.0,123,537.61,33,293,5.181331367706908
SKU-00332,WH-017,2026-04-23 19:39:49.269969,LOT-9665,,3002.0,49,86.68,14,194,4.291189577317741
SKU-00445,WH-009,2026-04-22 19:39:49.269970,LOT-8580,,2108.0,168,323.77,65,86,4.489674419908136
SKU-00210,WH-018,2026-04-24 19:39:49.269972,LOT-5497,,4377.0,457,749.01,65,57,5.223348773564587
SKU-00086,WH-008,2026-04-24 19:39:49.269973,LOT-8510,,3568.0,487,619.56,35,102,4.498477756376756
SKU-00053,WH-014,2026-04-23 19:39:49.269975,,ok,476.0,414,66.18,89,194,3.0633858273790375
SKU-00309,WH-005,2026-04-24 19:39:49.269976,LOT-2357,ok,4476.0,326,686.72,84,75,6.358323320763402
SKU-00210,WH-011,2026-04-24 19:39:49.269978,LOT-8874,ok,4759.0,25,54.82,69,165,5.139359928541183
SKU-00263,WH-002,2026-04-24 19:39:49.269979,LOT-5424,,3872.0,275,549.14,18,391,3.1478500328144547
SKU-00424,WH-003,2026-04-23 19:39:49.269980,LOT-4282,,2344.0,26,272.85,44,201,4.2287437770050005
SKU-00163,WH-019,2026-04-23 19:39:49.269982,LOT-4141,,2753.0,27,220.72,1,305,4.691169073358905
SKU-00324,WH-015,2026-04-24 19:39:49.269983,,ok,718.0,153,387.07,5,378,3.052555099893162
SKU-00107,WH-012,2026-04-24 19:39:49.269985,,,,498,67.88,16,277,5.422967446820664
SKU-00348,WH-009,2026-04-22 19:39:49.269986,LOT-4604,,2019.0,249,773.64,62,272,3.1436755433756494
SKU-00035,WH-012,2026-04-23 19:39:49.269988,LOT-3251,,4188.0,382,765.24,86,145,6.527080600082909
SKU-00104,WH-015,2026-04-23 19:39:49.269989,,,2434.0,399,140.43,2,144,5.610628150191591
SKU-00131,WH-007,2026-04-22 19:39:49.269991,,ok,3748.0,488,767.89,58,60,3.6714324947709893
SKU-00095,WH-007,2026-04-22 19:39:49.269992,LOT-8406,,2927.0,461,766.09,42,59,3.2087686337381607
SKU-00341,WH-015,2026-04-24 19:39:49.269994,LOT-5951,,4695.0,168,102.09,55,150,4.658333353369584
SKU-00199,WH-011,2026-04-23 19:39:49.269995,,,4212.0,448,15.79,38,82,2.81027018303818
SKU-00140,WH-009,2026-04-24 19:39:49.269997,LOT-9976,,4198.0,63,377.91,88,193,4.280252446417172
SKU-00134,WH-009,2026-04-22 19:39:49.269998,LOT-1909,,1363.0,282,273.51,22,53,4.463142706922165
SKU-00365,WH-017,2026-04-23 19:39:49.270000,LOT-8042,,286.0,372,388.17,41,438,4.938786778047232
SKU-00274,WH-011,2026-04-24 19:39:49.270001,,ok,2608.0,381,414.37,63,356,5.665450132037287
SKU-00438,WH-002,2026-04-22 19:39:49.270003,LOT-3902,,3582.0,368,604.22,28,116,5.504002634404191
SKU-00253,WH-017,2026-04-23 19:39:49.270004,LOT-5697,,3691.0,420,507.19,88,128,5.646233488209226
SKU-00348,WH-005,2026-04-24 19:39:49.270005,LOT-9304,ok,669.0,435,411.01,1,144,4.9410543873168615
SKU-00460,WH-002,2026-04-24 19:39:49.270007,LOT-8010,,4349.0,324,404.11,56,135,4.679845587976659
SKU-00403,WH-006,2026-04-22 19:39:49.270009,LOT-8190,ok,4168.0,3,751.92,25,112,3.695961766267013
SKU-00379,WH-003,2026-04-23 19:39:49.270010,,,4669.0,58,240.61,11,152,2.12238938532979
SKU-00287,WH-001,2026-04-22 19:39:49.270011,,,,293,156.31,43,402,4.659529105120294
SKU-00436,WH-014,2026-04-24 19:39:49.270013,LOT-8930,ok,2693.0,352,254.57,54,296,3.029985299713913
SKU-00474,WH-014,2026-04-24 19:39:49.270014,LOT-7643,,1438.0,71,631.08,1,114,4.628459876639953
SKU-00060,WH-007,2026-04-22 19:39:49.270016,,,3558.0,45,241.89,57,126,1.7811941814524528
SKU-00382,WH-015,2026-04-24 19:39:49.270017,LOT-5182,ok,1573.0,239,522.62,77,95,3.0315802015216153
SKU-00007,WH-001,2026-04-22 19:39:49.270019,,ok,4864.0,458,306.53,1,425,3.5779119209775794
SKU-00162,WH-009,2026-04-22 19:39:49.270020,LOT-2964,ok,4664.0,499,321.74,49,279,8.286953364941297
SKU-00406,WH-012,2026-04-24 19:39:49.270021,LOT-8190,,,96,595.92,86,256,3.595901788557934
SKU-00362,WH-016,2026-04-22 19:39:49.270023,,ok,,372,153.42,79,277,3.965048223051282
SKU-00308,WH-006,2026-04-22 19:39:49.270024,LOT-8205,ok,2710.0,383,495.7,43,262,4.5604563932244515
SKU-00336,WH-020,2026-04-24 19:39:49.270026,,,2693.0,132,458.37,64,249,5.436568822869461
SKU-00079,WH-008,2026-04-23 19:39:49.270027,LOT-4186,,2368.0,415,645.97,28,236,3.618122431084132
SKU-00376,WH-015,2026-04-23 19:39:49.270029,,,2610.0,312,731.2,56,434,2.14367996076119
SKU-00051,WH-004,2026-04-24 19:39:49.270030,LOT-5494,,2963.0,462,118.68,13,419,2.6212624585866284
SKU-00160,WH-014,2026-04-22 19:39:49.270032,,,2701.0,240,209.48,64,300,4.085748930263769
SKU-00043,WH-012,2026-04-22 19:39:49.270033,LOT-6169,ok,1181.0,116,118.04,42,413,6.317073279386794
SKU-00255,WH-009,2026-04-23 19:39:49.270034,LOT-5533,,3200.0,226,798.76,66,60,3.2790014163542547
SKU-00431,WH-006,2026-04-22 19:39:49.270036,,ok,1685.0,177,488.71,73,373,5.419569747215258
SKU-00441,WH-012,2026-04-22 19:39:49.270037,,,344.0,32,751.04,36,192,3.8814098020908014
SKU-00006,WH-009,2026-04-22 19:39:49.270039,LOT-2670,,4949.0,44,770.98,27,97,4.255225291207732
SKU-00488,WH-006,2026-04-23 19:39:49.270041,,ok,1482.0,322,723.89,64,398,3.1036464897137734
SKU-00104,WH-011,2026-04-22 19:39:49.270042,,ok,2783.0,305,216.81,35,419,4.9464881396266716
SKU-00180,WH-005,2026-04-22 19:39:49.270043,LOT-3374,,3059.0,306,407.75,78,113,5.179405753169279
SKU-00141,WH-014,2026-04-23 19:39:49.270045,LOT-3568,ok,908.0,112,190.65,42,312,2.469683292328172
SKU-00244,WH-001,2026-04-23 19:39:49.270046,LOT-2975,ok,1173.0,45,347.2,67,430,3.4904794329638524
SKU-00004,WH-005,2026-04-24 19:39:49.270048,LOT-8138,,2363.0,429,343.66,85,345,4.346186587687298
SKU-00166,WH-010,2026-04-23 19:39:49.270049,,,3046.0,64,731.65,61,281,5.114559732780533
SKU-00153,WH-003,2026-04-22 19:39:49.270051,LOT-1254,,4940.0,451,557.47,53,165,7.343004029192689
SKU-00359,WH-005,2026-04-22 19:39:49.270052,,,4503.0,230,594.6,75,198,3.6991084396238376
SKU-00430,WH-009,2026-04-22 19:39:49.270054,,,4934.0,249,593.28,73,431,1.2713640362966525
SKU-00020,WH-010,2026-04-24 19:39:49.270055,LOT-7809,,3842.0,269,439.59,19,149,3.790294095416914
SKU-00206,WH-007,2026-04-22 19:39:49.270056,LOT-3395,,3755.0,366,279.49,36,95,4.910363339275946
SKU-00477,WH-017,2026-04-23 19:39:49.270058,LOT-2473,ok,2668.0,95,671.81,29,194,5.068698042100703
SKU-00464,WH-011,2026-04-23 19:39:49.270060,,,1870.0,60,280.99,73,209,4.245479700315646
SKU-00275,WH-008,2026-04-24 19:39:49.270061,LOT-9976,,1394.0,415,419.15,52,74,3.1992936186631846
SKU-00376,WH-011,2026-04-22 19:39:49.270062,,ok,3610.0,46,125.58,11,286,4.936357337562806
SKU-00136,WH-007,2026-04-23 19:39:49.270064,LOT-8377,,2058.0,354,475.91,19,301,4.609151054879931
SKU-00402,WH-002,2026-04-24 19:39:49.270065,LOT-7841,,4735.0,32,378.74,27,455,4.782394558711875
SKU-00019,WH-009,2026-04-23 19:39:49.270067,LOT-9039,,429.0,112,703.45,62,165,3.6134700980522734
SKU-00257,WH-008,2026-04-22 19:39:49.270068,LOT-6884,,2681.0,324,245.75,54,180,5.512155387381348
SKU-00281,WH-010,2026-04-22 19:39:49.270070,LOT-5402,ok,725.0,402,246.76,68,443,4.724667538664333
SKU-00087,WH-011,2026-04-24 19:39:49.270071,LOT-3837,,2053.0,45,103.77,39,245,4.370698878731708
SKU-00294,WH-006,2026-04-22 19:39:49.270072,LOT-7707,ok,4992.0,292,388.23,3,114,5.744319785745371
SKU-00470,WH-010,2026-04-24 19:39:49.270074,LOT-6587,ok,,9,614.26,28,311,4.0716087313003415
SKU-00348,WH-012,2026-04-23 19:39:49.270075,LOT-2378,,,158,519.51,59,258,5.5607804541889605
SKU-00072,WH-005,2026-04-23 19:39:49.270077,LOT-3278,,4606.0,423,75.63,29,296,3.8051037537574333
SKU-00263,WH-001,2026-04-23 19:39:49.270078,,ok,,414,243.72,3,375,3.126991172950275
SKU-00353,WH-004,2026-04-24 19:39:49.270080,LOT-8670,,4714.0,254,263.42,72,463,4.475306592482043
SKU-00258,WH-010,2026-04-24 19:39:49.270081,,,3145.0,256,482.58,5,388,2.030767692687005
SKU-00077,WH-014,2026-04-24 19:39:49.270083,LOT-7728,ok,4413.0,101,631.8,64,401,4.911498963968142
SKU-00153,WH-013,2026-04-23 19:39:49.270084,LOT-6555,,1403.0,218,794.76,14,149,5.734556657860122
SKU-00230,WH-016,2026-04-22 19:39:49.270086,LOT-8895,,1492.0,49,207.71,70,446,7.396708344353699
SKU-00098,WH-010,2026-04-24 19:39:49.270087,LOT-1903,,1957.0,7,158.81,21,478,5.7258063327361635
SKU-00213,WH-018,2026-04-22 19:39:49.270088,LOT-7066,,4504.0,114,341.2,51,99,6.664401355296415
SKU-00126,WH-020,2026-04-24 19:39:49.270090,LOT-1243,,1025.0,410,542.53,77,476,4.858150113713781
SKU-00070,WH-001,2026-04-23 19:39:49.270091,LOT-8184,,4942.0,206,576.03,17,229,6.175820571970929
SKU-00188,WH-004,2026-04-22 19:39:49.270093,LOT-9492,,4751.0,138,664.82,50,237,4.726738067064681
SKU-00009,WH-008,2026-04-22 19:39:49.270094,,ok,2518.0,51,253.17,72,328,6.201739719793309
SKU-00387,WH-010,2026-04-22 19:39:49.270096,,,4075.0,145,673.59,5,256,1.9068887593944819
SKU-00021,WH-005,2026-04-23 19:39:49.270097,LOT-1219,,358.0,220,537.68,39,265,3.162480116801733
SKU-00060,WH-006,2026-04-23 19:39:49.270099,LOT-3029,,1468.0,417,20.28,86,200,4.053121513291305
SKU-00152,WH-001,2026-04-22 19:39:49.270100,LOT-8665,,1782.0,71,778.39,73,204,5.558420817386809
SKU-00322,WH-019,2026-04-24 19:39:49.270102,LOT-3395,,1812.0,43,206.12,42,228,5.368263905697767
SKU-00223,WH-016,2026-04-22 19:39:49.270103,LOT-9635,,627.0,28,65.07,3,319,3.3711088990428237
SKU-00019,WH-004,2026-04-24 19:39:49.270105,LOT-4413,,55.0,477,357.34,49,405,2.798921608383408
SKU-00168,WH-009,2026-04-24 19:39:49.270106,LOT-1867,,1981.0,481,430.04,5,112,4.341448189824431
SKU-00022,WH-011,2026-04-24 19:39:49.270108,,,1339.0,165,376.79,63,279,3.9347890328646926
SKU-00214,WH-009,2026-04-24 19:39:49.270109,LOT-6653,,4770.0,165,615.5,29,271,4.012926763857194
SKU-00137,WH-009,2026-04-22 19:39:49.270110,LOT-3837,ok,1326.0,166,97.91,75,452,4.167354448673136
SKU-00449,WH-012,2026-04-24 19:39:49.270112,,,3993.0,51,650.56,39,101,4.220599665949893
SKU-00179,WH-019,2026-04-23 19:39:49.270113,LOT-7731,,768.0,349,390.57,53,234,5.660744133938973
SKU-00295,WH-011,2026-04-22 19:39:49.270115,,,4870.0,491,66.41,16,184,5.576297140138992
SKU-00095,WH-012,2026-04-22 19:39:49.270116,LOT-1614,,4576.0,180,780.27,56,362,3.9723382981307287
SKU-00241,WH-006,2026-04-23 19:39:49.270117,,ok,246.0,120,715.82,44,101,4.0343896562762165
SKU-00444,WH-010,2026-04-23 19:39:49.270119,LOT-4778,,115.0,135,257.83,8,380,5.45469522945678
SKU-00013,WH-014,2026-04-23 19:39:49.270120,LOT-6771,,4435.0,121,406.47,59,490,4.827173815033194
SKU-00153,WH-012,2026-04-23 19:39:49.270122,LOT-7977,ok,2803.0,79,198.65,5,200,5.61533354155395
SKU-00179,WH-010,2026-04-24 19:39:49.270123,LOT-4410,,,373,408.35,82,190,5.101933756113462
